Case ID,Economic Position,Occupation Type ,Home,Gender,Region,Adults,Children,Household,Jan Income,Feb Income,Mar Income,Apr Income,May Income,Jun Income,Jan Expenditure,Feb Expenditure,Mar Expenditure,Apr Expenditure,May Expenditure,Jun Expenditure
514,Economically Inactive,Not Classified,Rented,Male,Eastern,1,1,2,1440.34,1109.06,1569.97,1325.11,1800.42,1469.14,934.5,841.05,824.23,857.2,891.49,1016.3
515,Full-time working,Managerial or Professional,Rented,Male,Eastern,2,1,3,2162.35,2162.35,2162.35,2183.97,2162.35,2183.97,2173.77,1912.92,1932.05,2047.97,2396.12,2539.89
516,Part-time working,Managerial or Professional,Owned,Male,Eastern,2,1,3,4579.61,3801.08,3892.67,5220.76,4854.39,5541.33,2487.2,2288.22,2585.69,2378.83,2688.08,2526.8
517,Part-time working,Intermediate occupation,Owned,Female,North East,2,1,3,2387.16,2076.83,2458.77,2100.7,1861.98,2721.36,2023.18,1760.17,2112.2,2513.52,2639.2,2296.1
518,Part-time working,Routine or manual,Rented,Female,Scotland,2,2,4,2807.55,3397.14,2667.17,3116.38,2217.96,3312.91,2246,1864.18,1920.11,1651.29,1932.01,2318.41
519,Economically Inactive,Not Classified,Owned,Female,South East,2,1,3,1951.92,2342.3,1463.94,2264.23,1659.13,2420.38,1761.02,1761.02,1901.9,1711.71,1745.94,1798.32
520,Full-time working,Intermediate occupation,Rented,Male,Scotland,2,1,3,1502.46,1517.48,1517.48,1502.46,1502.46,1517.48,1760.68,1408.54,1577.56,1609.11,1802.2,2144.62
521,Part-time working,Intermediate occupation,Rented,Female,Eastern,1,1,2,1042.2,1219.37,1104.73,1281.91,1292.33,917.14,881.26,837.2,929.29,1003.63,1114.03,1269.99
522,Full-time working,Intermediate occupation,Owned,Male,South East,1,1,2,3071.3,3102.01,3071.3,3102.01,3102.01,3071.3,949.49,883.03,777.07,660.51,607.67,528.67
523,Full-time working,Managerial or Professional,Owned,Female,Northern Ireland,3,2,5,5409.7,6275.25,4652.34,4544.15,5571.99,6167.06,3409.33,2693.37,2612.57,2351.31,2092.67,2008.96
524,Economically Inactive,Not Classified,Owned,Male,South West,2,1,3,3367.95,4142.58,4176.26,2761.72,2593.32,3031.16,3570.66,2749.41,3299.29,2837.39,3291.37,3324.28
525,Economically Inactive,Not Classified,Owned,Female,North West and Merseyside,1,1,2,1029.81,937.13,926.83,1287.26,772.36,1112.19,324.55,340.78,385.08,358.12,411.84,494.21
526,Full-time working,Managerial or Professional,Owned,Male,East Midlands,2,2,4,5924.95,6813.69,4680.71,5569.45,7169.19,6576.69,4729.17,4634.59,4588.24,4771.77,4676.33,4021.64
527,Full-time working,Routine or manual,Owned,Male,East Midlands,1,1,2,2505,2505,2505,2530.05,2530.05,2505,1342.85,1383.14,1645.94,1744.7,1849.38,2015.82
528,Economically Inactive,Not Classified,Owned,Female,North West and Merseyside,3,1,4,3841.62,4686.78,3303.79,3188.54,3380.63,3495.87,2839.17,2810.78,2417.27,2223.89,2179.41,1939.67
529,Full-time working,Managerial or Professional,Owned,Male,Wales,2,2,4,5924.95,6221.2,5510.2,5273.21,5569.45,7287.69,2397.69,2589.51,2382.35,2549.11,2243.22,2310.52
530,Economically Inactive,Not Classified,Owned,Male,South East,2,1,3,4258.92,4599.63,3279.37,4897.76,3620.08,4897.76,1563.42,1360.18,1224.16,1407.78,1196.61,1041.05
531,Full-time working,Intermediate occupation,Rented,Male,East Midlands,2,1,3,3460.5,3495.11,3495.11,3460.5,3460.5,3495.11,1543.33,1512.46,1739.33,1913.26,1913.26,1798.46
532,Part-time working,Intermediate occupation,Rented,Female,South East,2,2,4,3712.6,4529.37,3898.23,4343.74,4529.37,3749.73,2197.09,1669.79,1803.37,2019.77,1737,1702.26
533,Full-time working,Managerial or Professional,Owned,Male,Yorkshire and the Humber,2,1,3,5924.95,5687.95,5036.21,4443.71,6280.45,5273.21,5875,6051.25,6353.81,6417.35,6994.91,6785.06
534,Full-time working,Intermediate occupation,Rented,Male,London,2,2,4,1727.45,1744.72,1744.72,1744.72,1744.72,1727.45,3529.23,2858.68,2772.92,2662,2768.48,2380.89
535,Economically Inactive,Not Classified,Owned,Male,Yorkshire and the Humber,2,1,3,5705.96,5078.3,5192.42,6390.67,6219.49,4678.89,2840.51,2954.13,3456.33,3318.08,3152.18,3089.14
536,Part-time working,Long Term Unemployed,Rented,Female,Scotland,2,2,4,3179.2,2765.9,3401.74,3656.08,2956.66,3274.58,5064.4,4000.88,4040.89,4525.8,4163.74,4330.29
537,Economically Inactive,Not Classified,Owned,Male,Wales,2,1,3,1028.56,1213.7,956.56,925.71,1223.99,1110.85,1659.73,1543.55,1481.81,1422.54,1436.77,1666.65
538,Full-time working,Managerial or Professional,Owned,Male,Yorkshire and the Humber,2,1,3,3183.02,3214.85,3183.02,3214.85,3214.85,3214.85,2565.36,2770.59,3213.88,3021.05,2990.84,3289.92
539,Full-time working,Managerial or Professional,Owned,Male,South West,1,1,2,1885,1885,1885,1885,1903.85,1885,2010.05,1989.95,2169.05,2451.03,2647.11,2435.34
540,Part-time working,Managerial or Professional,Owned,Female,Yorkshire and the Humber,2,1,3,5924.95,5036.21,6280.45,5628.7,6991.44,6280.45,3480.95,3550.57,3124.5,3249.48,3671.91,3928.94
541,Economically Inactive,Not Classified,Owned,Female,East Midlands,1,1,2,1205.59,1181.47,1217.64,1253.81,1422.59,1422.59,853.26,827.66,852.49,912.16,903.04,794.68
542,Part-time working,Routine or manual,Rented,Female,Scotland,1,1,2,438.5,521.82,377.11,350.8,517.43,539.36,637.25,541.66,568.74,580.11,655.52,635.85
543,Economically Inactive,Long Term Unemployed,Rented,Male,Wales,4,1,5,1923,2384.52,2038.38,1865.31,1903.77,1461.48,5875,6227.5,5480.2,5260.99,5208.38,4531.29
544,Full-time working,Managerial or Professional,Owned,Male,Scotland,2,3,5,4807.45,5913.16,5095.9,4903.6,3749.81,4855.52,2192.75,2368.17,2676.03,3184.48,2897.88,2868.9
545,Full-time working,Managerial or Professional,Owned,Male,Wales,2,1,3,5924.95,4502.96,6576.69,4502.96,7287.69,6932.19,2806.45,2918.71,3327.33,2828.23,2997.92,2788.07
546,Economically Inactive,Not Classified,Rented,Female,Eastern,2,1,3,2003.57,1622.89,1963.5,2264.03,1522.71,2484.43,713.55,692.14,622.93,629.16,736.12,721.4
547,Full-time working,Managerial or Professional,Owned,Male,South East,2,3,5,5924.95,6754.44,4562.21,4917.71,6517.45,6932.19,4104.87,3981.72,4061.35,4223.8,4181.56,3763.4
548,Economically Inactive,Not Classified,Owned,Male,West Midlands,2,1,3,1459.2,1269.5,1721.86,1138.18,1721.86,1240.32,1298.08,1246.16,1470.47,1264.6,1353.12,1244.87
549,Economically Inactive,Not Classified,Rented,Male,North West and Merseyside,2,1,3,3412.7,2866.67,2900.8,3958.73,3958.73,4163.49,3119.67,2558.13,2711.62,2874.32,3247.98,2988.14
550,Economically Inactive,Not Classified,Owned,Male,North West and Merseyside,1,1,2,2720.96,2312.82,2748.17,3156.31,2666.54,3074.68,1987.92,1669.85,1603.06,1907.64,2251.02,2453.61
551,Part-time working,Routine or manual,Rented,Female,London,2,1,3,2134.43,1643.51,2177.11,2091.74,2049.05,2305.18,2505.43,2755.97,3141.81,3298.9,3002,3602.4
552,Economically Inactive,Not Classified,Owned,Male,West Midlands,2,1,3,1135.76,954.04,965.4,1215.26,1215.26,863.18,806.53,862.99,1001.07,931,996.17,1026.06
553,Economically Inactive,Not Classified,Rented,Female,Scotland,3,3,6,4394.76,3955.28,4262.92,4614.5,3471.86,3559.76,3887.05,3653.83,4055.75,4542.44,4315.32,4531.09
554,Part-time working,Long Term Unemployed,Rented,Female,Northern Ireland,4,1,5,3562,4025.06,3740.1,3027.7,3562,3811.34,5875,5698.75,5812.73,5870.86,5518.61,6456.77
555,Economically Inactive,Not Classified,Rented,Female,Yorkshire and the Humber,1,1,2,1774.91,1686.16,1597.42,2023.4,1402.18,2183.14,974.45,954.96,983.61,1032.79,1094.76,1072.86
556,Economically Inactive,Intermediate occupation,Owned,Male,East Midlands,1,1,2,1682.7,1531.26,1262.03,1665.87,1783.66,1430.3,2162.29,2140.67,2525.99,2525.99,2222.87,2045.04
557,Full-time working,Managerial or Professional,Rented,Male,Eastern,2,1,3,4770.15,5676.48,5628.78,5533.37,4293.14,5581.08,2780.9,2447.19,2300.36,2576.4,2473.34,2572.27
558,Economically Inactive,Not Classified,Owned,Male,North East,2,1,3,2011.32,1528.6,1810.19,2192.34,1971.09,2091.77,1377.68,1267.47,1242.12,1440.86,1311.18,1389.85
559,Economically Inactive,Not Classified,Owned,Male,West Midlands,3,3,6,5522.2,4528.2,6681.86,5080.42,6019.2,6737.08,3274.88,3471.37,4130.93,4502.71,4862.93,4133.49
560,Economically Inactive,Not Classified,Rented,Male,North West and Merseyside,2,1,3,1618.87,1894.08,1829.32,1748.38,1975.02,1667.44,1588.49,1397.87,1230.13,1156.32,1063.81,1127.64
561,Economically Inactive,Not Classified,Owned,Female,South West,1,1,2,2031.01,1523.26,2416.9,2234.11,2376.28,2538.76,1838.17,2021.99,2062.43,2227.42,2160.6,1879.72
562,Full-time working,Managerial or Professional,Owned,Female,North West and Merseyside,1,1,2,5924.95,6695.19,6695.19,6813.69,5036.21,5806.45,2393.13,2082.02,2186.12,2535.9,2865.57,3008.85
563,Economically Inactive,Not Classified,Owned,Female,East Midlands,1,1,2,962.61,914.48,847.1,1135.88,818.22,914.48,1008.46,806.77,726.09,668,714.76,736.2
564,Part-time working,Routine or manual,Owned,Female,North West and Merseyside,2,1,3,2932.2,2785.59,2668.3,3518.64,2345.76,3284.06,1095.71,843.7,759.33,797.3,853.11,784.86
565,Full-time working,Intermediate occupation,Owned,Male,Wales,4,1,5,2315.95,2339.11,2339.11,2339.11,2339.11,2339.11,2193.09,2083.44,2437.62,2413.24,2389.11,2365.22
566,Economically Inactive,Not Classified,Rented,Female,South East,1,1,2,914.81,896.51,960.55,1061.18,859.92,1143.51,988.86,939.42,911.24,1002.36,912.15,775.33
567,Full-time working,Routine or manual,Rented,Female,Eastern,3,1,4,3419.65,3419.65,3419.65,3453.85,3453.85,3453.85,3756.87,4094.99,4545.44,4136.35,4880.89,5027.32
568,Economically Inactive,Not Classified,Rented,Male,South East,2,3,5,1613.8,1613.8,1855.87,1678.35,1436.28,1210.35,1340.73,1032.36,970.42,1018.94,1131.02,972.68
569,Economically Inactive,Not Classified,Rented,Female,North West and Merseyside,2,3,5,1563,1422.33,1500.48,1453.59,1688.04,1734.93,2235.8,2258.16,2213,2013.83,2154.8,2305.64
570,Part-time working,Managerial or Professional,Rented,Male,London,4,1,5,5680.81,5964.85,6362.51,7044.2,5453.58,5510.39,5875,5346.25,6308.58,7444.12,8932.94,8575.62
571,Full-time working,Managerial or Professional,Rented,Male,North East,2,2,4,3499.65,3499.65,3534.65,3499.65,3534.65,3499.65,3154.74,2492.24,2392.55,2272.92,2477.48,2898.65
572,Full-time working,Managerial or Professional,Rented,Female,South West,1,3,4,2684.3,2711.14,2684.3,2684.3,2711.14,2711.14,2202.5,2092.38,2217.92,2617.15,3088.24,3520.59
573,Economically Inactive,Not Classified,Owned,Male,Eastern,2,1,3,3748.97,4573.74,3149.13,3524.03,3561.52,3561.52,3950.61,3002.46,2822.31,2906.98,3401.17,3197.1
574,Economically Inactive,Not Classified,Owned,Male,South East,2,1,3,3629.51,3520.63,3992.46,4319.12,2831.02,2794.72,1793.22,1488.37,1741.39,1532.42,1762.28,1956.13
575,Full-time working,Intermediate occupation,Owned,Female,London,3,1,4,4714.9,5610.73,5799.33,4667.75,3724.77,5516.43,2972.5,2734.7,2515.92,2239.17,2127.21,2233.57
576,Part-time working,Managerial or Professional,Owned,Male,Northern Ireland,2,1,3,4992.95,5841.75,5691.96,4643.44,5292.53,5392.39,3326.69,2894.22,3357.3,3390.87,3797.77,4519.35
577,Full-time working,Routine or manual,Rented,Female,North West and Merseyside,1,1,2,1954.5,1974.05,1954.5,1954.5,1974.05,1954.5,1345.59,1036.1,994.66,1183.65,1219.16,1206.97
578,Economically Inactive,Not Classified,Owned,Female,Yorkshire and the Humber,1,1,2,1167.24,980.48,875.43,1459.04,945.46,1003.82,1234.79,1098.96,1076.98,1292.38,1421.62,1251.03
579,Full-time working,Managerial or Professional,Owned,Male,London,2,3,5,4345.86,5128.12,3433.23,4997.74,5171.58,4910.82,2499.81,1924.85,2059.59,1791.84,1971.02,1754.21
580,Full-time working,Intermediate occupation,Owned,Male,Northern Ireland,2,3,5,3093.2,3093.2,3093.2,3093.2,3093.2,3124.13,5769.37,4788.58,4740.69,4930.32,5226.14,6166.85
581,Economically Inactive,Managerial or Professional,Owned,Male,South East,1,1,2,0,0,0,0,0,0,3296.73,3000.02,2820.02,2397.02,2253.2,2433.46
582,Full-time working,Intermediate occupation,Owned,Male,Yorkshire and the Humber,2,3,5,5709.25,6508.55,6394.36,5252.51,4967.05,6394.36,2085.3,2022.74,1921.6,1960.03,2156.03,2544.12
583,Economically Inactive,Not Classified,Owned,Male,Eastern,2,1,3,3906.75,4414.62,4766.23,4180.22,3164.46,3281.67,1651.19,1469.56,1454.86,1585.8,1902.96,1921.99
584,Full-time working,Managerial or Professional,Owned,Male,London,3,3,6,5924.95,5095.46,4976.96,4680.71,4502.96,6043.45,5875,6286.25,6914.88,7329.77,6743.39,6743.39
585,Economically Inactive,Not Classified,Owned,Male,Wales,2,1,3,2802.4,2494.14,3306.83,2101.8,2438.09,3306.83,1720.86,1359.48,1209.94,1161.54,1277.69,1494.9
586,Full-time working,Managerial or Professional,Owned,Male,Scotland,2,1,3,5924.95,6102.7,5628.7,6932.19,5747.2,6398.95,2615.01,2641.16,2324.22,2486.92,2238.23,2148.7
587,Full-time working,Managerial or Professional,Owned,Male,North West and Merseyside,2,3,5,3844.55,3883,3883,3844.55,3883,3844.55,2796.18,2348.79,2372.28,2704.4,3110.06,3296.66
588,Full-time working,Managerial or Professional,Owned,Male,South East,2,1,3,5924.95,5095.46,4443.71,6043.45,6517.45,5450.95,3744.64,3257.84,2899.48,3218.42,3089.68,3584.03
589,Economically Inactive,Not Classified,Owned,Female,South East,1,1,2,926.51,1037.69,769,1102.55,778.27,713.41,764.07,825.2,957.23,1024.24,880.85,863.23
590,Full-time working,Managerial or Professional,Owned,Male,North West and Merseyside,3,2,5,5924.95,4799.21,6635.94,7287.69,6991.44,7169.19,4422.68,3936.19,4251.09,3783.47,3367.29,3771.36
591,Economically Inactive,Not Classified,Rented,Male,East Midlands,3,1,4,1862.71,1993.1,1415.66,1639.18,1713.69,1452.91,1746.73,1869,1906.38,1811.06,1702.4,1889.66
592,Full-time working,Routine or manual,Rented,Male,South West,1,2,3,2228.1,2228.1,2250.38,2250.38,2228.1,2228.1,1201.45,1225.48,1225.48,1384.79,1246.31,1483.11
593,Full-time working,Managerial or Professional,Owned,Male,North West and Merseyside,2,1,3,5924.95,6398.95,4621.46,5924.95,6813.69,6991.44,5313.89,3985.42,3905.71,4530.62,4757.15,4899.86
594,Full-time working,Managerial or Professional,Owned,Male,London,2,3,5,5924.95,4443.71,6280.45,7228.44,7406.19,7050.69,3404.42,3472.51,2951.63,2597.43,2441.58,2929.9
595,Full-time working,Routine or manual,Rented,Male,Scotland,2,1,3,4098.1,4712.82,3565.35,4589.88,4999.69,3975.16,2434.01,2385.33,2552.3,2526.78,2956.33,2719.82
596,Full-time working,Managerial or Professional,Owned,Male,London,1,1,2,4060.86,4263.91,4385.73,4588.77,3857.82,4710.6,1241.14,1265.96,1215.32,1434.08,1362.38,1471.37
597,Full-time working,Intermediate occupation,Owned,Male,South East,2,2,4,3172.1,3172.1,3203.82,3203.82,3172.1,3172.1,3778.42,3362.79,3261.91,2805.24,2973.55,3122.23
598,Full-time working,Managerial or Professional,Rented,Male,Yorkshire and the Humber,2,1,3,4227.34,4396.43,3466.42,3212.78,4692.35,3931.43,2423.85,2617.76,2408.34,2865.92,2579.33,2605.12
599,Full-time working,Intermediate occupation,Owned,Female,West Midlands,1,1,2,1883.35,1902.18,1902.18,1883.35,1883.35,1883.35,1193.09,1145.37,973.56,1100.12,1034.11,889.33
600,Economically Inactive,Managerial or Professional,Owned,Female,Scotland,1,3,4,4172,5048.12,4046.84,3170.72,4505.76,3546.2,3867.39,3558,3451.26,3623.82,4239.87,5087.84
601,Economically Inactive,Not Classified,Owned,Female,West Midlands,1,1,2,764.36,733.79,802.58,772,580.91,657.35,968.12,784.18,760.65,836.72,819.99,713.39
602,Economically Inactive,Not Classified,Owned,Male,North West and Merseyside,2,1,3,1539.87,1416.68,1278.09,1570.67,1324.29,1370.48,824.09,774.64,906.33,842.89,800.75,840.79
603,Economically Inactive,Not Classified,Owned,Male,North West and Merseyside,2,1,3,2139.67,1754.53,2203.86,2203.86,1626.15,1904.31,2415.59,2101.56,2269.68,2315.07,2569.73,2235.67
604,Full-time working,Routine or manual,Rented,Male,Eastern,1,1,2,1920.51,1939.72,1920.51,1939.72,1939.72,1920.51,1511.5,1420.81,1420.81,1264.52,1454.2,1308.78
605,Full-time working,Managerial or Professional,Owned,Female,Yorkshire and the Humber,2,1,3,3636.54,3672.9,3672.9,3636.54,3672.9,3672.9,4750.51,3705.4,4224.16,3675.02,4299.77,4471.76
606,Economically Inactive,Not Classified,Rented,Female,South East,1,1,2,900.92,1108.13,819.84,729.75,747.77,819.84,803.34,626.61,538.88,495.77,585.01,549.91
607,Full-time working,Managerial or Professional,Rented,Female,South East,1,1,2,4567.45,5024.2,4887.17,5161.22,4750.15,4156.38,3569.4,2855.52,2512.86,2387.22,2434.96,2654.11
608,Full-time working,Intermediate occupation,Rented,Male,Northern Ireland,1,1,2,1067.3,1077.97,1077.97,1067.3,1077.97,1067.3,3202.2,3202.2,3298.27,3001.43,3571.7,4071.74
609,Economically Inactive,Not Classified,Owned,Male,Yorkshire and the Humber,2,1,3,3623.95,3805.14,3515.23,4058.82,2790.44,3986.34,1703.68,1805.9,1553.07,1506.48,1325.7,1484.78
610,Economically Inactive,Not Classified,Owned,Male,West Midlands,2,1,3,2451.17,2377.63,1887.4,2009.96,3039.45,2573.73,654.71,576.14,610.71,659.57,620,607.6
611,Economically Inactive,Routine or manual,Rented,Male,North West and Merseyside,2,3,5,1628.4,1823.81,1628.4,1237.58,1563.26,1954.08,1160.89,1265.37,1467.83,1673.33,1439.06,1626.14
612,Economically Inactive,Not Classified,Owned,Male,North West and Merseyside,2,1,3,1281.77,1089.5,1576.58,1012.6,1192.05,961.33,1639.32,1622.93,1411.95,1369.59,1506.55,1566.81
613,Full-time working,Managerial or Professional,Owned,Male,North East,2,2,4,5924.95,6280.45,6102.7,6339.7,5865.7,6458.2,5875,5698.75,5983.69,6701.73,7505.94,8481.71
614,Economically Inactive,Not Classified,Owned,Female,South East,1,1,2,3354.06,4192.58,3555.3,2750.33,2985.11,3286.98,1506.13,1445.88,1402.5,1346.4,1265.62,1442.81
615,Part-time working,Intermediate occupation,Rented,Female,South East,1,2,3,615.2,609.05,504.46,572.14,553.68,615.2,913.48,758.19,682.37,791.55,894.45,992.84
616,Economically Inactive,Not Classified,Owned,Female,London,1,1,2,2296.45,1814.2,2112.73,2181.63,2112.73,2250.52,1357.3,1465.88,1729.74,1781.63,1835.08,1780.03
617,Full-time working,Managerial or Professional,Owned,Female,London,1,1,2,4211.85,3790.67,3327.36,4422.44,3748.55,3158.89,1522.52,1355.04,1585.4,1759.79,2041.36,1796.4
618,Full-time working,Managerial or Professional,Owned,Male,North West and Merseyside,2,1,3,5659.51,6112.27,5093.56,5433.13,4640.8,5206.75,2515.56,2716.8,2825.47,3249.29,3639.2,4185.08
619,Full-time working,Intermediate occupation,Rented,Male,London,2,1,3,1883.66,1883.66,1883.66,1883.66,1883.66,1902.5,916.72,880.05,897.65,834.81,876.55,745.07
620,Economically Inactive,Not Classified,Owned,Male,Wales,2,1,3,917.67,1147.09,770.84,844.26,954.38,715.78,3648.91,3247.53,2857.83,2914.99,2856.69,3085.23
621,Economically Inactive,Managerial or Professional,Owned,Male,Northern Ireland,2,2,4,3747.8,3447.98,3522.93,4272.49,4609.79,2885.81,1928.7,1639.4,1557.43,1526.28,1312.6,1181.34
622,Full-time working,Managerial or Professional,Owned,Female,Wales,2,1,3,5924.95,5450.95,7228.44,7228.44,5687.95,5273.21,912.73,885.35,1027.01,1016.74,1209.92,1028.43
623,Full-time working,Routine or manual,Owned,Male,North East,2,3,5,5006.85,5207.12,4756.51,4756.51,4506.17,4305.89,3105.5,3043.39,3073.82,3596.37,3776.19,4493.67
624,Economically Inactive,Not Classified,Owned,Male,South East,1,1,2,5922.36,6514.6,7166.06,6514.6,5863.14,7047.61,4169.79,3544.32,3225.33,2967.3,3264.03,3068.19
625,Part-time working,Routine or manual,Rented,Female,South West,1,2,3,1582.5,1345.13,1281.83,1455.9,1440.08,1930.65,1276.09,1033.63,930.27,902.36,965.53,878.63
626,Full-time working,Routine or manual,Owned,Male,Northern Ireland,2,3,5,3204.45,3204.45,3204.45,3204.45,3204.45,3236.49,2139.54,1818.61,1909.54,2157.78,2200.94,2377.02
627,Economically Inactive,Not Classified,Rented,Female,North West and Merseyside,3,1,4,1889.26,2267.11,1832.58,1586.98,2172.65,1586.98,1906.39,1677.62,1912.49,1663.87,1913.45,2143.06
628,Full-time working,Managerial or Professional,Owned,Male,East Midlands,2,3,5,5517.18,6620.61,5130.97,5462,6124.06,6565.44,2888.2,3090.37,2719.53,2637.94,2321.39,2321.39
629,Part-time working,Routine or manual,Rented,Female,Eastern,2,3,5,3099.15,2510.31,2603.29,2448.33,2789.24,3161.13,2265.27,1970.78,1852.53,1834,1944.04,1982.92
630,Full-time working,Routine or manual,Owned,Male,West Midlands,2,1,3,1844.91,1844.91,1844.91,1844.91,1844.91,1844.91,1226.72,1251.25,1151.15,1185.68,1031.54,949.02
